id,start_datetime,name,partner_ids:id,categ_ids:id,user_id:id,description,opportunity_id:id,stop_datetime
scenario.phonecall_-2142406019,2015-05-06 09:32:16,NF - Schulhaus Burggarten Bottmingen ,,specific_building_project.event_type_phonecall,scenario.res_users_rhu,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Hat noch keinen Bescheid bekommen }{\lang2055\langfe2055\f1\fs20\cf1 ob unserer Beleuch}{\lang2055\langfe2055\f1\fs20\cf1 tung gew\u228\'e4hlt wird.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Leuchten m\u252\'fcssen mit einem Jockermodul ausgestattet w}{\lang2055\langfe2055\f1\fs20\cf1 erden.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Hersteller ist Elektroplanet, }{\lang2055\langfe2055\f1\fs20\cf1 AD un}{\lang2055\langfe2055\f1\fs20\cf1 d Techni}{\lang2055\langfe2055\f1\fs20\cf1 ker }{\lang2055\langfe2055\f1\fs20\cf1 Prodan }{\lang2055\langfe2055\f1\fs20\cf1 Gorzycki}{\lang2055\langfe2055\f1\fs20\cf1  044 950 10 10}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Joker}{\lang2055\langfe2055\f1\fs20\cf1 mod}{\lang2055\langfe2055\f1\fs20\cf1 ul ist klein, ca. 8cm lang / 4cm breit und 2cm hoch}{\lang2055\langfe2055\f1\fs20\cf1 .}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 --> Kon}{\lang2055\langfe2055\f1\fs20\cf1 takt aufnehmen und }{\lang2055\langfe2055\f1\fs20\cf1 te}{\lang2055\langfe2055\f1\fs20\cf1 chnische Details verlangen. }\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls210,2015-05-06 10:32:16
scenario.phonecall_-2142322392,2015-06-17 16:36:31,Offertanfrage Komm. Schulhaus Burggarten Bottmingen,,specific_building_project.event_type_phonecall,scenario.res_users_fbo,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}{\f2 Tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\f2\fs20\cf1 50x PD2 Max UP Duo }\f1\fs20\cf1\par\pard\plain\ql{\f2\fs20\cf1 33x PD2 Max UP Master 1C}\f1\fs20\cf1\par\pard\plain\ql{\f2\fs20\cf1 50x PD3 S 360 UP}\f2\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 via EM\~Z\u252\'fcrich}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls210,2015-06-17 17:36:31
scenario.phonecall_-2142321905,2015-06-18 09:54:23,Wünscht neue Offerte mit neuen Preisen ab Juli,scenario.partnercontact_-2143254540,specific_building_project.event_type_phonecall,scenario.res_users_fbo,,scenario.crm_lead_dummy_calls210,2015-06-18 10:54:23
scenario.phonecall_-2142327131,2015-06-16 09:05:34,Schema Schulhaus Bottmingen ,,specific_building_project.event_type_phonecall,scenario.res_users_rhu,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Habe bei Herr Kuratli nachgefragt, ob all}{\lang2055\langfe2055\f1\fs20\cf1 es }{\lang2055\langfe2055\f1\fs20\cf1 ok sei mit den Email}{\lang2055\langfe2055\f1\fs20\cf1 . }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Er hat es bereits dem Installateur weitergeleitet.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 IL ist noch unklar. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Er bittet }{\lang2055\langfe2055\f1\fs20\cf1 bei }{\lang2055\langfe2055\f1\fs20\cf1 der}{\lang2055\langfe2055\f1\fs20\cf1  Bauherrschaft }{\lang2055\langfe2055\f1\fs20\cf1 das Muster zur\u252\'fcck. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls210,2015-06-16 10:05:34
scenario.phonecall_-2142311421,2015-06-30 15:57:00,Objekt nachgefasst ,,specific_building_project.event_type_phonecall,scenario.res_users_rhu,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Immer}{\lang2055\langfe2055\f1\fs20\cf1  noch kein de}{\lang2055\langfe2055\f1\fs20\cf1 finitiver Bescheid}{\lang2055\langfe2055\f1\fs20\cf1  f\u252\'fcr IL}{\lang2055\langfe2055\f1\fs20\cf1 .}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Er glaub je}{\lang2055\langfe2055\f1\fs20\cf1 doch nicht, dass sie in }{\lang2055\langfe2055\f1\fs20\cf1 Einsatz kommen. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Noch 2 Wochen abwarten.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Er meldet sich, wenn Leuchte wieder im Haus ist. }\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls210,2015-06-30 16:57:00
scenario.phonecall_-2142362203,2015-05-06 11:26:21,Keine Jokermodul für Pilotprojekte ,,specific_building_project.event_type_phonecall,scenario.res_users_rhu,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Habe Herr Kuratli informiert, dass das }{\lang2055\langfe2055\f1\fs20\cf1 Einbauen }{\lang2055\langfe2055\f1\fs20\cf1 vo}{\lang2055\langfe2055\f1\fs20\cf1 n Jokermodulen f\u252\'fcr die IL }{\lang2055\langfe2055\f1\fs20\cf1 f\u252\'fcr Pilotp}{\lang2055\langfe2055\f1\fs20\cf1 rojekte nicht m\u246\'f6glich ist. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Alternative ist}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 I}{\lang2055\langfe2055\f1\fs20\cf1 L mit Notliche}{\lang2055\langfe2055\f1\fs20\cf1 lement oder Einbau von }{\lang2055\langfe2055\f1\fs20\cf1 Jo}{\lang2055\langfe2055\f1\fs20\cf1 kermodul in geschaltete I}{\lang2055\langfe2055\f1\fs20\cf1 L.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Er w}{\lang2055\langfe2055\f1\fs20\cf1 artet erst den Bescheid von der Bauherrschaft ab. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Danach schauen wir weiter. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls210,2015-05-06 12:26:21
scenario.phonecall_-2142380715,2015-04-15 09:32:38,Musterleuchte IL ,,specific_building_project.event_type_phonecall,scenario.res_users_rhu,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Habe Herr Kuratli inf}{\lang2055\langfe2055\f1\fs20\cf1 ormiert, dass }{\lang2055\langfe2055\f1\fs20\cf1 ich ihm eine }{\lang2055\langfe2055\f1\fs20\cf1 IL }{\lang2055\langfe2055\f1\fs20\cf1 schicken kann, die }{\lang2055\langfe2055\f1\fs20\cf1 optisch der neuen }{\lang2055\langfe2055\f1\fs20\cf1 IL-Contoll }{\lang2055\langfe2055\f1\fs20\cf1 gle}{\lang2055\langfe2055\f1\fs20\cf1 ich sieht. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Die Leucht}{\lang2055\langfe2055\f1\fs20\cf1 st\u228\'e4rke und }{\lang2055\langfe2055\f1\fs20\cf1 Ausleuchtung wird }{\lang2055\langfe2055\f1\fs20\cf1 noch besser. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Die }{\lang2055\langfe2055\f1\fs20\cf1 Bauherrschaft (}{\lang2055\langfe2055\f1\fs20\cf1 Gemeinde) }{\lang2055\langfe2055\f1\fs20\cf1 m\u246\'f6chte }{\lang2055\langfe2055\f1\fs20\cf1 die Leuchte noch sehen, er}{\lang2055\langfe2055\f1\fs20\cf1  }{\lang2055\langfe2055\f1\fs20\cf1 ist jedoch Zuversichtlich}{\lang2055\langfe2055\f1\fs20\cf1  das die Leuchte }{\lang2055\langfe2055\f1\fs20\cf1 in Einsatz kommt. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Inbetriebnahme f\u228\'e4llt in Pilotprojekt }{\lang2055\langfe2055\f1\fs20\cf1 Zeitraum. --> Pilotprojekt. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Es handelt sich u}{\lang2055\langfe2055\f1\fs20\cf1 m ca. 20 Leuchten. }\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Herr Kuratli }{\lang2055\langfe2055\f1\fs20\cf1 gibt mi}{\lang2055\langfe2055\f1\fs20\cf1 r die genaue Anzahl Leuchten }{\lang2055\langfe2055\f1\fs20\cf1 heute noch bekannt. }\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls210,2015-04-15 10:32:38
scenario.phonecall_-2142410122,2015-03-23 09:00:00,Entscheidungs von Projekt,,specific_building_project.event_type_phonecall,scenario.res_users_mse,,scenario.crm_lead_dummy_calls211,2015-03-23 10:00:00
scenario.phonecall_-2142413852,2015-03-04 09:00:00,Termin abmachen,,specific_building_project.event_type_phonecall,scenario.res_users_mse,,scenario.crm_lead_dummy_calls211,2015-03-04 10:00:00
scenario.phonecall_-2142387430,2015-04-07 15:52:00,Wo liegt das Projekt ?,,specific_building_project.event_type_phonecall,scenario.res_users_mse,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang4108\langfe4108\f1\fs20\cf1 -Hat d}{\lang4108\langfe4108\f1\fs20\cf1 ie Genehm}{\lang4108\langfe4108\f1\fs20\cf1 igung von seiner Hierarchie bekommen.}\lang4108\langfe4108\f1\fs20\cf1\par\pard\plain\ql{\lang4108\langfe4108\f1\fs20\cf1 -Er wird noch wahrscheinlich diese Woche oder KW16 die Bestellung}\lang4108\langfe4108\f1\fs20\cf1\par\pard\plain\ql{\lang4108\langfe4108\f1\fs20\cf1  offiziell machen.}\lang4108\langfe4108\f1\fs20\cf1\par\pard\plain\ql{\lang4108\langfe4108\f1\fs20\cf1  Yipppieeeee !!!!!!!!}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls211,2015-04-07 16:52:00
scenario.phonecall_-2142374652,2015-04-21 14:25:59,Objekt nachgefasst,,specific_building_project.event_type_phonecall,scenario.res_users_mka,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Ist noch alles offen. Hat IL aber im Hinterkopf. Bis es 'heiss' wird dauert }{\lang2055\langfe2055\f1\fs20\cf1 es aber sicher noch 2-}{\lang2055\langfe2055\f1\fs20\cf1 3 Monate. Haben vereinbart, dass ich mich in 2 Monaten wieder bei ihm}{\lang2055\langfe2055\f1\fs20\cf1  melde und mich nach dem aktuellen Stand erkundige.}\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls212,2015-04-21 15:25:59
scenario.phonecall_-2142313207,2015-07-06 11:43:26,Termin für IBN Dornacherhof koordinieren,,specific_building_project.event_type_phonecall,scenario.res_users_mka,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Deckenbauer und Elektroinstall}{\lang2055\langfe2055\f1\fs20\cf1 ateur haben noch nicht mal konkrete Offerten erstellt. Er wird ihnen aber heute noch Dru}{\lang2055\langfe2055\f1\fs20\cf1 ck machen.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Eine IBN vor meinen Ferien ist aber ausgeschlossen. Haben vereinbart, dass ich mich nach meinen SoFe f\u252\'fcr einen IBN-Termin bei ihm melde.}\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls213,2015-07-06 12:43:26
scenario.phonecall_-2142313210,2015-06-29 08:58:10,Termin muss verschoben werden,,specific_building_project.event_type_phonecall,scenario.res_users_mka,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 IBN\~der Leuchten ist diese Woche noch nicht m\u246\'f6glich}{\lang2055\langfe2055\f1\fs20\cf1  da die}{\lang2055\langfe2055\f1\fs20\cf1 s noch nicht installiert w}{\lang2055\langfe2055\f1\fs20\cf1 urden}{\lang2055\langfe2055\f1\fs20\cf1 . Herr Kr\u252\'fcsi meldet sich }{\lang2055\langfe2055\f1\fs20\cf1 rechtzeitig }{\lang2055\langfe2055\f1\fs20\cf1 bei mir f}{\lang2055\langfe2055\f1\fs20\cf1 \u252\'fcr einen neuen Termin.}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls213,2015-06-29 09:58:10
scenario.phonecall_-2142301775,2015-07-09 08:35:46,Besperchung IBN Dornacherhof,,specific_building_project.event_type_phonecall,scenario.res_users_mka,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Habe ihm gesagt, dass ich ab dem 18.7. bis 10.8. in den ferien bin. Da die leuchten aber auf Werkseinstellung bereits einwandfrei funktionieren, sollte das kein Problem sein.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Er w\u252\'fcnscht noch, dass die }{\lang2055\langfe2055\f1\fs20\cf1 R}{\lang2055\langfe2055\f1\fs20\cf1 echnungsadresse ge\u228\'e4ndert wird.}{\lang2055\langfe2055\f1\fs20\cf1  Schickt Scan der Origina}{\lang2055\langfe2055\f1\fs20\cf1 lrechnung.}\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls213,2015-07-09 09:35:46
