id,qty_multiple,name,product_uom.id,company_id:id,warehouse_id:id,location_id:id,product_id:id,product_min_qty,product_max_qty
scenario.orderpoint_142088,1,OP/00239,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142088,,
scenario.orderpoint_142089,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142089,,
scenario.orderpoint_142090,1,OP/00241,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142090,,
scenario.orderpoint_142276,1,OP/00275,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142276,8,14
scenario.orderpoint_142281,1,OP/00276,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142281,54,111
scenario.orderpoint_142265,1,OP/00273,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142265,66,197
scenario.orderpoint_142266,1,OP/00274,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142266,123,368
scenario.orderpoint_142261,1,OP/00272,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142261,,
scenario.orderpoint_141597,60,OP/00077,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141597,2926,6828
scenario.orderpoint_141601,60,OP/00078,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141601,580,1354
scenario.orderpoint_141602,1,OP/00079,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141602,8,31
scenario.orderpoint_141603,1,OP/00080,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141603,2,3
scenario.orderpoint_141604,1,OP/00081,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141604,0,0
scenario.orderpoint_141605,1,OP/00082,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141605,,
scenario.orderpoint_141607,1,OP/00083,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141607,,
scenario.orderpoint_141608,1,OP/00084,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141608,,
scenario.orderpoint_141609,1,OP/00085,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141609,7,36
scenario.orderpoint_141610,1,OP/00086,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141610,0,2
scenario.orderpoint_141611,1,OP/00087,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141611,,
scenario.orderpoint_141612,20,OP/00088,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141612,91,272
scenario.orderpoint_141613,1,OP/00089,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141613,3,5
scenario.orderpoint_141614,1,OP/00090,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141614,0,0
scenario.orderpoint_141615,1,OP/00091,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141615,,
scenario.orderpoint_141616,1,OP/00092,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141616,,
scenario.orderpoint_141617,1,OP/00093,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141617,,
scenario.orderpoint_141622,1,OP/00094,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141622,1,2
scenario.orderpoint_141624,1,OP/00095,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141624,1162,2711
scenario.orderpoint_141628,1,OP/00096,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141628,246,574
scenario.orderpoint_141629,1,OP/00097,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141629,54,115
scenario.orderpoint_141630,1,OP/00098,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141630,219,511
scenario.orderpoint_141631,1,OP/00099,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141631,52,104
scenario.orderpoint_141632,1,OP/00100,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141632,18,34
scenario.orderpoint_141633,1,OP/00101,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141633,46,103
scenario.orderpoint_141634,1,OP/00102,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141634,100,233
scenario.orderpoint_141635,1,OP/00103,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141635,35,69
scenario.orderpoint_141636,1,OP/00104,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141636,14,29
scenario.orderpoint_142222,10,OP/00249,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142222,,
scenario.orderpoint_142254,1,OP/00268,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142254,191,762
scenario.orderpoint_142255,1,OP/00269,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142255,4,8
scenario.orderpoint_141508,10,OP/00060,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141508,403,2366
scenario.orderpoint_141559,10,OP/00064,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141559,2,3
scenario.orderpoint_141574,1,OP/00068,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141574,,
scenario.orderpoint_141228,8,OP/00011,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141228,6,28
scenario.orderpoint_141234,1,OP/00012,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141234,0,1
scenario.orderpoint_141424,48,OP/00040,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141424,1368,3192
scenario.orderpoint_141425,48,OP/00041,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141425,215,501
scenario.orderpoint_141284,20,OP/00020,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141284,183,428
scenario.orderpoint_141286,20,OP/00022,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141286,26,61
scenario.orderpoint_141385,4,OP/00033,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141385,35,78
scenario.orderpoint_141285,20,OP/00021,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141285,137,319
scenario.orderpoint_141287,20,OP/00023,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141287,26,61
scenario.orderpoint_141386,4,OP/00034,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141386,24,47
scenario.orderpoint_141192,20,OP/00006,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141192,43,100
scenario.orderpoint_141273,10,OP/00018,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141273,,
scenario.orderpoint_141213,10,OP/00009,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141213,,
scenario.orderpoint_141214,1,OP/00010,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141214,,
scenario.orderpoint_141310,10,OP/00026,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141310,,
scenario.orderpoint_141326,1,OP/00029,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141326,,
scenario.orderpoint_141327,1,OP/00030,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141327,,
scenario.orderpoint_141412,1,OP/00038,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141412,,
scenario.orderpoint_141568,1,OP/00065,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141568,8,14
scenario.orderpoint_141569,1,OP/00066,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141569,5,6
scenario.orderpoint_141469,8,OP/00049,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141469,84,195
scenario.orderpoint_141426,8,OP/00042,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141426,102,238
scenario.orderpoint_141470,8,OP/00050,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141470,80,187
scenario.orderpoint_141427,8,OP/00043,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141427,176,410
scenario.orderpoint_141266,200,OP/00017,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141266,872,2035
scenario.orderpoint_141409,100,OP/00036,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141409,94,219
scenario.orderpoint_141278,1,OP/00019,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141278,0,8
scenario.orderpoint_141573,100,OP/00067,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141573,590,1377
scenario.orderpoint_141307,60,OP/00024,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141307,408,952
scenario.orderpoint_141382,60,OP/00032,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141382,614,1432
scenario.orderpoint_141452,75,OP/00045,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141452,19,40
scenario.orderpoint_141413,1,OP/00039,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141413,90,209
scenario.orderpoint_141309,100,OP/00025,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141309,56,130
scenario.orderpoint_141488,60,OP/00056,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141488,254,593
scenario.orderpoint_141453,75,OP/00046,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141453,18,40
scenario.orderpoint_141492,100,OP/00058,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141492,114,253
scenario.orderpoint_141408,40,OP/00035,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141408,72,159
scenario.orderpoint_141489,75,OP/00057,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141489,186,392
scenario.orderpoint_141487,60,OP/00055,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141487,60,119
scenario.orderpoint_141507,1,OP/00059,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141507,9,16
scenario.orderpoint_141476,75,OP/00054,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141476,172,401
scenario.orderpoint_141475,60,OP/00053,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141475,82,182
scenario.orderpoint_141456,1,OP/00048,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141456,0,0
scenario.orderpoint_141455,1,OP/00047,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141455,,
scenario.orderpoint_141138,1,OP/00004,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141138,94,355
scenario.orderpoint_141139,1,OP/00005,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141139,113,425
scenario.orderpoint_141989,1,OP/00199,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141989,2,3
scenario.orderpoint_141131,10,OP/00001,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141131,149,347
scenario.orderpoint_141410,100,OP/00037,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141410,55,129
scenario.orderpoint_141194,4,OP/00007,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141194,,
scenario.orderpoint_141132,8,OP/00002,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141132,94,219
scenario.orderpoint_141133,8,OP/00003,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141133,63,134
scenario.orderpoint_141195,4,OP/00008,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141195,,
scenario.orderpoint_141471,1,OP/00051,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141471,436,1018
scenario.orderpoint_141472,1,OP/00052,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141472,542,1264
scenario.orderpoint_141576,1,OP/00069,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141576,483,1127
scenario.orderpoint_142015,1,OP/00212,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142015,84,186
scenario.orderpoint_141589,1,OP/00072,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141589,0,87
scenario.orderpoint_141590,1,OP/00073,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141590,0,8
scenario.orderpoint_141591,1,OP/00074,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141591,0,5
scenario.orderpoint_141592,1,OP/00075,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141592,0,2
scenario.orderpoint_141594,100,OP/00076,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141594,1174,2478
scenario.orderpoint_141262,9,OP/00016,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141262,66,155
scenario.orderpoint_141430,1,OP/00044,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141430,,
scenario.orderpoint_141314,1,OP/00027,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141314,,
scenario.orderpoint_141315,1,OP/00028,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141315,2,3
scenario.orderpoint_141580,60,OP/00071,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141580,3,4
scenario.orderpoint_141578,100,OP/00070,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141578,6,10
scenario.orderpoint_141553,1,OP/00061,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141553,81,181
scenario.orderpoint_141554,1,OP/00062,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141554,6,10
scenario.orderpoint_141555,1,OP/00063,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141555,31,62
scenario.orderpoint_142016,1,OP/00213,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142016,0,0
scenario.orderpoint_141819,60,OP/00180,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141819,305,711
scenario.orderpoint_141824,60,OP/00181,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141824,3273,7636
scenario.orderpoint_141829,60,OP/00182,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141829,135,316
scenario.orderpoint_141834,60,OP/00183,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141834,452,1055
scenario.orderpoint_141839,60,OP/00184,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141839,246,575
scenario.orderpoint_142287,1,OP/00277,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142287,25,176
scenario.orderpoint_142324,1,OP/00291,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142324,0,48
scenario.orderpoint_142291,100,OP/00278,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142291,205,462
scenario.orderpoint_142292,10,OP/00279,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142292,8,19
scenario.orderpoint_142294,1,OP/00280,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142294,61,125
scenario.orderpoint_142295,1,OP/00281,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142295,26,54
scenario.orderpoint_142297,1,OP/00282,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142297,,
scenario.orderpoint_142298,1,OP/00283,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142298,0,0
scenario.orderpoint_142300,1,OP/00284,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142300,64,170
scenario.orderpoint_142232,1,OP/00254,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142232,0,0
scenario.orderpoint_142233,1,OP/00255,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142233,170,302
scenario.orderpoint_142235,1,OP/00256,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142235,50,75
scenario.orderpoint_142236,1,OP/00257,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142236,,
scenario.orderpoint_142237,1,OP/00258,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142237,,
scenario.orderpoint_142302,40,OP/00285,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142302,26,63
scenario.orderpoint_142306,1,OP/00286,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142306,2,3
scenario.orderpoint_142256,1,OP/00270,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142256,182,425
scenario.orderpoint_142319,1,OP/00287,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142319,73,162
scenario.orderpoint_142320,1,OP/00288,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142320,,
scenario.orderpoint_142321,60,OP/00289,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142321,7168,16725
scenario.orderpoint_142323,1,OP/00290,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142323,28,59
scenario.orderpoint_142332,1,OP/00292,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142332,9,11
scenario.orderpoint_142333,1,OP/00293,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142333,44,126
scenario.orderpoint_142339,100,OP/00296,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142339,699,1631
scenario.orderpoint_142340,100,OP/00297,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142340,100,233
scenario.orderpoint_142342,1,OP/00298,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142342,170,397
scenario.orderpoint_142344,60,OP/00299,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142344,2738,6389
scenario.orderpoint_142356,100,OP/00300,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142356,93,206
scenario.orderpoint_142366,1,OP/00301,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142366,,
scenario.orderpoint_142367,1,OP/00302,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142367,69,162
scenario.orderpoint_142241,1,OP/00259,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142241,0,0
scenario.orderpoint_142242,1,OP/00260,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142242,9,12
scenario.orderpoint_142243,1,OP/00261,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142243,0,0
scenario.orderpoint_142244,1,OP/00262,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142244,50,94
scenario.orderpoint_142245,1,OP/00263,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142245,,
scenario.orderpoint_142246,1,OP/00264,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142246,,
scenario.orderpoint_142445,1,OP/00310,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142445,10,15
scenario.orderpoint_142446,1,OP/00311,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142446,5,5
scenario.orderpoint_142447,1,OP/00312,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142447,150,200
scenario.orderpoint_142448,1,OP/00313,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142448,72,104
scenario.orderpoint_142449,1,OP/00314,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142449,18,35
scenario.orderpoint_142457,1,OP/00317,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142457,42,99
scenario.orderpoint_142468,1,OP/00318,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142468,65,194
scenario.orderpoint_142248,1,OP/00265,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142248,,
scenario.orderpoint_142635,1,OP/00378,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142635,59,89
scenario.orderpoint_142639,1,OP/00379,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142639,229,860
scenario.orderpoint_142642,1,OP/00380,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142642,1,2
scenario.orderpoint_142643,1,OP/00381,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142643,57,142
scenario.orderpoint_141745,1,OP/00155,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141745,130,304
scenario.orderpoint_141746,8,OP/00156,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141746,16,36
scenario.orderpoint_141747,8,OP/00157,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141747,6,10
scenario.orderpoint_141748,8,OP/00158,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141748,330,770
scenario.orderpoint_141749,1,OP/00159,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141749,62,104
scenario.orderpoint_141750,8,OP/00160,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141750,,
scenario.orderpoint_141751,8,OP/00161,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141751,12,21
scenario.orderpoint_142472,60,OP/00319,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142472,21,32
scenario.orderpoint_142473,1,OP/00320,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142473,0,31
scenario.orderpoint_142480,1,OP/00321,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142480,5,6
scenario.orderpoint_142481,1,OP/00322,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142481,,
scenario.orderpoint_142516,1,OP/00339,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142516,5,14
scenario.orderpoint_142487,1,OP/00324,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142487,273,818
scenario.orderpoint_142491,40,OP/00325,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142491,190,422
scenario.orderpoint_142492,40,OP/00326,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142492,32,74
scenario.orderpoint_142496,1,OP/00329,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142496,24,50
scenario.orderpoint_142497,1,OP/00330,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142497,140,327
scenario.orderpoint_142498,1,OP/00331,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142498,26,52
scenario.orderpoint_142500,1,OP/00332,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142500,,
scenario.orderpoint_142501,1,OP/00333,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142501,6,8
scenario.orderpoint_142502,1,OP/00334,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142502,26,60
scenario.orderpoint_142508,1,OP/00336,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142508,39,155
scenario.orderpoint_142509,1,OP/00337,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142509,33,123
scenario.orderpoint_142494,1,OP/00327,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142494,,
scenario.orderpoint_142495,1,OP/00328,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142495,82,173
scenario.orderpoint_142503,1,OP/00335,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142503,1479,3451
scenario.orderpoint_142091,100,OP/00242,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142091,2407,5617
scenario.orderpoint_142092,100,OP/00243,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142092,719,1677
scenario.orderpoint_142093,100,OP/00244,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142093,10,18
scenario.orderpoint_142094,100,OP/00245,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142094,206,480
scenario.orderpoint_142515,1,OP/00338,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142515,43,173
scenario.orderpoint_142517,1,OP/00340,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142517,9,35
scenario.orderpoint_142540,1,OP/00349,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142540,17,39
scenario.orderpoint_142518,1,OP/00341,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142518,16,63
scenario.orderpoint_142519,1,OP/00342,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142519,5,5
scenario.orderpoint_142520,1,OP/00343,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142520,5,5
scenario.orderpoint_142521,100,OP/00344,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142521,181,724
scenario.orderpoint_142523,1,OP/00345,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142523,64,240
scenario.orderpoint_142028,1,OP/00220,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142028,36,40
scenario.orderpoint_142029,48,OP/00221,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142029,233,544
scenario.orderpoint_142030,1,OP/00222,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142030,45,104
scenario.orderpoint_142031,48,OP/00223,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142031,2405,5611
scenario.orderpoint_142083,1,OP/00234,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142083,9,10
scenario.orderpoint_142084,1,OP/00235,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142084,59,78
scenario.orderpoint_142085,1,OP/00236,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142085,6,8
scenario.orderpoint_142036,1,OP/00224,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142036,103,217
scenario.orderpoint_142044,1,OP/00225,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142044,52,110
scenario.orderpoint_142052,1,OP/00226,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142052,78,112
scenario.orderpoint_142053,1,OP/00227,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142053,47,73
scenario.orderpoint_142055,1,OP/00228,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142055,54,119
scenario.orderpoint_142074,1,OP/00229,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142074,29,54
scenario.orderpoint_142076,1,OP/00230,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142076,,
scenario.orderpoint_142086,1,OP/00237,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142086,11,14
scenario.orderpoint_142087,50,OP/00238,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142087,62,124
scenario.orderpoint_142533,1,OP/00346,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142533,83,110
scenario.orderpoint_142534,1,OP/00347,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142534,46,87
scenario.orderpoint_142535,1,OP/00348,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142535,694,1388
scenario.orderpoint_142017,1,OP/00214,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142017,73,113
