id,product_tmpl_id:id,name:id,min_qty,product_name,product_code,lastproduct_code,delay,sequence,price
scenario.supplierinfo_1081,scenario.product_141321_product_template,scenario.partner_90001,1,AL2-RC-plus 230 SLU / schwarz,92392,,14,2,43.65
scenario.supplierinfo_865,scenario.product_141309_product_template,scenario.partner_90001,1,PD2/W-IP54 SOCKET BEG,92161,,14,2,3.73
scenario.supplierinfo_965,scenario.product_141287_product_template,scenario.partner_90001,1,ALC/S,91324,,14,2,17.55
scenario.supplierinfo_1632,scenario.product_141285_product_template,scenario.partner_90001,1,ALC-B-360 SLU-schwarz / schwarz,91321,,14,2,20.07
scenario.supplierinfo_586,scenario.product_141284_product_template,scenario.partner_90001,1,"ALC-B-360 SLU-weiss, weiss",91301,,14,2,20.37
scenario.supplierinfo_908,scenario.product_141280_product_template,scenario.partner_90001,1,"RC-plus Ecksockel, braun",92014,,14,2,0.897
scenario.supplierinfo_614,scenario.product_141279_product_template,scenario.partner_90001,1,"RC-plus Ecksockel, weiss",92004,,14,2,0.897
scenario.supplierinfo_1020,scenario.product_141278_product_template,scenario.partner_90001,1,Wandhalterung für IR-Fernbedienung,92100,,14,2,0.83
scenario.supplierinfo_112,scenario.product_141277_product_template,scenario.partner_90001,1,Verbindungskabel für IR-C,90600,,14,2,
scenario.supplierinfo_1590,scenario.product_141262_product_template,scenario.partner_90001,1,SAFETYLUX® portable / rot,93101,,14,2,44.91
scenario.supplierinfo_1564,scenario.product_141234_product_template,scenario.partner_90001,1,Ziffernsatz,80421,,14,2,5.55
scenario.supplierinfo_15,scenario.product_141241_product_template,scenario.partner_90001,1,ECO/WH/WALL-18W,21005,,14,2,17.7
scenario.supplierinfo_14,scenario.product_141242_product_template,scenario.partner_90001,1,ECO/BL/WALL-18W,21000,,14,2,17.7
scenario.supplierinfo_17,scenario.product_141243_product_template,scenario.partner_90001,1,ECO/WH/WALL-18W/CDS,21015,,14,2,
scenario.supplierinfo_16,scenario.product_141244_product_template,scenario.partner_90001,1,ECO/BL/WALL-18W/CDS,21010,,14,2,
scenario.supplierinfo_18,scenario.product_141245_product_template,scenario.partner_90001,1,ECO/BL/NAIL-18W,21020,,14,2,23.1
scenario.supplierinfo_19,scenario.product_141246_product_template,scenario.partner_90001,1,ECO/BL/TUBE-18W,21040,,14,2,23.85
scenario.supplierinfo_20,scenario.product_141247_product_template,scenario.partner_90001,1,ECO/WH/TUBE-18W,21045,,14,2,23.85
scenario.supplierinfo_21,scenario.product_141248_product_template,scenario.partner_90001,1,ECO/BL/TUBE-18W/CDS,21050,,14,2,
scenario.supplierinfo_22,scenario.product_141249_product_template,scenario.partner_90001,1,ECO/WH/TUBE-18W/CDS,21055,,14,2,
scenario.supplierinfo_23,scenario.product_141250_product_template,scenario.partner_90001,1,ECO/BL/WALL-26W,22000,,14,2,23.3
scenario.supplierinfo_24,scenario.product_141251_product_template,scenario.partner_90001,1,ECO/WH/WALL-26W,22005,,14,2,23.3
scenario.supplierinfo_25,scenario.product_141252_product_template,scenario.partner_90001,1,ECO/BL/WALL-26W/CDS,22010,,14,2,
scenario.supplierinfo_26,scenario.product_141253_product_template,scenario.partner_90001,1,ECO/WH/WALL-26W/CDS,22015,,14,2,
scenario.supplierinfo_27,scenario.product_141254_product_template,scenario.partner_90001,1,ECO/BL/NAIL-26W,22020,,14,2,28.8
scenario.supplierinfo_28,scenario.product_141255_product_template,scenario.partner_90001,1,ECO/BL/TUBE-26W,22040,,14,2,29.55
scenario.supplierinfo_29,scenario.product_141256_product_template,scenario.partner_90001,1,ECO/WH/TUBE-26W,22045,,14,2,29.55
scenario.supplierinfo_30,scenario.product_141257_product_template,scenario.partner_90001,1,ECO/BL/TUBE-26W/CDS,22050,,14,2,
scenario.supplierinfo_31,scenario.product_141258_product_template,scenario.partner_90001,1,ECO/WH/TUBE-26W/CDS,22055,,14,2,
scenario.supplierinfo_327,scenario.product_141228_product_template,scenario.partner_90001,1,AL4-130/W/OP/CE,80410,,14,2,21
scenario.supplierinfo_328,scenario.product_141229_product_template,scenario.partner_90001,1,"AL4-130, schwarz",80420,,14,2,22.68
scenario.supplierinfo_991,scenario.product_141193_product_template,scenario.partner_90001,1,AL1-130-braun,91401,,14,2,26.94
scenario.supplierinfo_1048,scenario.product_141139_product_template,scenario.partner_90001,1,SG BB/Oslo-transparent,94101,,14,2,6.8
scenario.supplierinfo_6,scenario.product_141221_product_template,scenario.partner_90001,1,"B.E.G. VIDEO-FUNK-KAMERA AL2 VC 230°, weiss",10673,,14,2,
scenario.supplierinfo_8,scenario.product_141222_product_template,scenario.partner_90001,1,"B.E.G. VIDEO-FUNK-KAMERA VC 180°, schwarz",10675,,14,2,
scenario.supplierinfo_5,scenario.product_141223_product_template,scenario.partner_90001,1,"B.E.G. VIDEO-FUNK-MONITOR MTR, weiss",10672,,14,2,
scenario.supplierinfo_9,scenario.product_141224_product_template,scenario.partner_90001,1,"B.E.G. VIDEO-FUNK POWER-ANTENNE, weiss",10676,,14,2,
scenario.supplierinfo_10,scenario.product_141225_product_template,scenario.partner_90001,1,B.E.G. VIDEO-FUNK NETZ-GERÄT,10679,,14,2,
scenario.supplierinfo_1064,scenario.product_141132_product_template,scenario.partner_90001,1,"AL5-RC-plus, weiss",92401,,14,2,8.85
scenario.supplierinfo_851,scenario.product_141133_product_template,scenario.partner_90001,1,AL5-RC-plus-schwarz,92400,,14,2,10.12
scenario.supplierinfo_1082,scenario.product_141136_product_template,scenario.partner_90001,1,SG LT/Paris-transparent/weiss,94111,,14,2,17.6
scenario.supplierinfo_67,scenario.product_141117_product_template,scenario.partner_90001,1,AL-2-L15/130/BL/CE,92321,,14,2,
scenario.supplierinfo_68,scenario.product_141118_product_template,scenario.partner_90001,1,AL-2-L15/230/BL/DIM/CE,92322,,14,2,
scenario.supplierinfo_69,scenario.product_141119_product_template,scenario.partner_90001,1,AL-2-L15/270/BL/DIM/CE,92323,,14,2,
scenario.supplierinfo_63,scenario.product_141104_product_template,scenario.partner_90001,1,AL-2-L15/130/WH/CE,92381,,14,2,
scenario.supplierinfo_64,scenario.product_141113_product_template,scenario.partner_90001,1,AL-2-L15/230/WH/DIM/CE,92382,,14,2,
scenario.supplierinfo_65,scenario.product_141114_product_template,scenario.partner_90001,1,AL-2-L15/270/WH/DIM/CE,92303,,14,2,
scenario.supplierinfo_1580,scenario.product_142061_product_template,scenario.partner_90001,1,PD4N-KNX-DIM-UP,94074,,14,2,84
scenario.supplierinfo_1579,scenario.product_142063_product_template,scenario.partner_90001,1,PD2N-KNX-DIM-UP,94071,,14,2,66.5
scenario.supplierinfo_989,scenario.product_142032_product_template,scenario.partner_90001,1,Indoor 180-LON/UP-SWISS-NEU,92670,,14,2,74.1
scenario.supplierinfo_964,scenario.product_142078_product_template,scenario.partner_90001,1,PD4-KNX-DIM-AP,92433,,14,2,90.6
scenario.supplierinfo_979,scenario.product_142095_product_template,scenario.partner_90001,1,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,,14,2,59.15
scenario.supplierinfo_980,scenario.product_142096_product_template,scenario.partner_90001,1,"PD9-M-SDB-DE, weiss, IP65",92912,,14,2,36
scenario.supplierinfo_1074,scenario.product_142325_product_template,scenario.partner_90001,1,PD4-M-DIM-DE,92247,,14,2,49.5
scenario.supplierinfo_1075,scenario.product_142326_product_template,scenario.partner_90001,1,HF-H-MD1 Eco / weiss,94430,,14,2,
scenario.supplierinfo_1076,scenario.product_142327_product_template,scenario.partner_90001,1,HF-H-MD1 Standard / weiss,94431,,14,2,34.83
scenario.supplierinfo_1077,scenario.product_142328_product_template,scenario.partner_90001,1,PD4N-1C-K-DE / weiss,92274,,14,2,
scenario.supplierinfo_1078,scenario.product_142329_product_template,scenario.partner_90001,1,CdS-DE / weiss,92249,,14,2,
scenario.supplierinfo_1079,scenario.product_142330_product_template,scenario.partner_90001,1,CdS-AP / weiss,92369,,14,2,
scenario.supplierinfo_1080,scenario.product_142331_product_template,scenario.partner_90001,1,LC-Mini 180 / weiss,91052,,14,2,
scenario.supplierinfo_1038,scenario.product_142253_product_template,scenario.partner_90001,1,Linsen-Set zu PD9 für grosse Höhen,99800,,14,2,
scenario.supplierinfo_1039,scenario.product_142254_product_template,scenario.partner_90001,1,PD4-KNX-UP weiss,92885,,14,2,60.8
scenario.supplierinfo_1040,scenario.product_142255_product_template,scenario.partner_90001,1,PD4-M-DIM-UP,92248,,14,2,69.7
scenario.supplierinfo_1050,scenario.product_142260_product_template,scenario.partner_90001,1,"NiCd-Akku, Lötfahnen beidseitig 1.2V/4Ah/1007",30039,,14,2,4.05
scenario.supplierinfo_1051,scenario.product_142262_product_template,scenario.partner_90001,1,"Indoor180-KNX-DIM -25°C,  (VERSION FÜR SCHWEIZ)",92457,,14,2,102.9
scenario.supplierinfo_1052,scenario.product_142263_product_template,scenario.partner_90001,1,PD2-KNX-DIM-AP -25°C,SPEZIAL 92430,,14,2,114.7
scenario.supplierinfo_1053,scenario.product_142264_product_template,scenario.partner_90001,1,PD2-KNX-DIM-UP -25°C,92458,,14,2,108.1
scenario.supplierinfo_1057,scenario.product_142265_product_template,scenario.partner_90001,1,"RC-plus next 230 KNX/EIB, schwarz",92895,,14,2,77.62
scenario.supplierinfo_1058,scenario.product_142266_product_template,scenario.partner_90001,1,"RC-plus next 230 KNX/EIB, weiss",92894,,14,2,77.62
scenario.supplierinfo_1036,scenario.product_142250_product_template,scenario.partner_90001,1,PD9-M-DALI/DSI-DE,92980,,14,2,
scenario.supplierinfo_1035,scenario.product_142249_product_template,scenario.partner_90001,1,"PD2-M-DALI/DSI-AP, weiss",92280,,14,2,52.8
scenario.supplierinfo_1593,scenario.product_142244_product_template,scenario.partner_90001,1,"Abdecklamellen für RC-plus next, weiss",32697,,14,2,3.22
scenario.supplierinfo_994,scenario.product_142220_product_template,scenario.partner_90001,1,Abdeckclips für PD4 UP,32701,,14,2,
scenario.supplierinfo_1023,scenario.product_142239_product_template,scenario.partner_90001,1,PD4-M-GH-AP,92245,,14,2,52.5
scenario.supplierinfo_1024,scenario.product_142240_product_template,scenario.partner_90001,1,PD4-S-GH-AP,92265,,14,2,29.1
scenario.supplierinfo_1595,scenario.product_142038_product_template,scenario.partner_90001,1,PD2N-KNX-DIM-DE,94070,,14,2,66.5
scenario.supplierinfo_1596,scenario.product_142031_product_template,scenario.partner_90001,1,PD4N-1C-UP / weiss,92151,,14,2,31.83
scenario.supplierinfo_1044,scenario.product_141986_product_template,scenario.partner_90001,1,"Abdeckring für PD9, Edelstahl-Optik",535993079,,14,2,0.6
scenario.supplierinfo_913,scenario.product_142029_product_template,scenario.partner_90001,1,PD4N-1C-DE/ weiss,92149,,14,2,31.08
scenario.supplierinfo_716,scenario.product_141844_product_template,scenario.partner_90001,1,"Indoor 180-KNX, weiss SWISSLUX V5.0",92898,,14,2,54.4
scenario.supplierinfo_904,scenario.product_142021_product_template,scenario.partner_90001,1,PD3N-UP/HCR/3VR/MIC-BEG,92526,,14,2,31.23
scenario.supplierinfo_1025,scenario.product_141983_product_template,scenario.partner_90001,1,RC-plus-Ecksockel-Edelstahl-Optik,92043,,14,2,32100
scenario.supplierinfo_861,scenario.product_141984_product_template,scenario.partner_90001,1,"PD9 360 LON, LON-Einbau-Präsenzmelder 360°, weiss",92989,,14,2,64.74
scenario.supplierinfo_863,scenario.product_141985_product_template,scenario.partner_90001,1,PD4-KNX-DIM-DE,92434,,14,2,84
scenario.supplierinfo_1751,scenario.product_141819_product_template,scenario.partner_90001,1,Indoor 180-R/2D-UP Batterie,92616,,14,2,299200
scenario.supplierinfo_981,scenario.product_141767_product_template,scenario.partner_90001,1,AP Dose für Indoor 180,92141,,14,2,5.59
scenario.supplierinfo_1055,scenario.product_141764_product_template,scenario.partner_90001,1,"Abdeckung IP54, reinweiss",92139,,14,2,6.15
scenario.supplierinfo_624,scenario.product_141752_product_template,scenario.partner_90001,1,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,,14,2,59.15
scenario.supplierinfo_584,scenario.product_141703_product_template,scenario.partner_90001,1,RC-plus 230-Edelstahl-Optik,92042,,14,2,36.58
scenario.supplierinfo_609,scenario.product_141725_product_template,scenario.partner_90001,1,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92419,,14,2,72.76
scenario.supplierinfo_595,scenario.product_141711_product_template,scenario.partner_90001,1,PD3N-1C-DE-Micro / weiss,92184,,14,2,40.5
scenario.supplierinfo_962,scenario.product_141693_product_template,scenario.partner_90001,1,Ecksockel für RC-plus next-Edelstahl-Optik,97043,,14,2,1.39
scenario.supplierinfo_1072,scenario.product_141691_product_template,scenario.partner_90001,1,Ecksockel RC-plus next / schwarz,97024,,14,2,1.21
scenario.supplierinfo_850,scenario.product_141687_product_template,scenario.partner_90001,1,"Luxomat RC-plus next 280°, weiss",97003,,14,2,43.06
scenario.supplierinfo_1588,scenario.product_141680_product_template,scenario.partner_90001,1,RC-plus next 130 / weiss,97001,,14,2,30.43
scenario.supplierinfo_864,scenario.product_141686_product_template,scenario.partner_90001,1,"RC-plus 230 next, Edelstahl-O.",97042,,14,2,35.3
scenario.supplierinfo_860,scenario.product_141683_product_template,scenario.partner_90001,1,"RC-plus 230 next, weiss",97002,,14,2,35.3
scenario.supplierinfo_1658,scenario.product_141678_product_template,scenario.partner_90001,1,AL20-E27 SLU / schwarz,91730,,14,2,33.59
scenario.supplierinfo_1662,scenario.product_141675_product_template,scenario.partner_90001,1,AL20-280/BM-LED / schwarz,91725,,14,2,39.75
scenario.supplierinfo_1086,scenario.product_141674_product_template,scenario.partner_90001,1,AL20/WH/280/LED-BEG AL20,91700,,14,2,66.22
scenario.supplierinfo_1087,scenario.product_141672_product_template,scenario.partner_90001,1,"AL20-ES Ecksockel, weiss",92425,,14,2,5.07
scenario.supplierinfo_553,scenario.product_141663_product_template,scenario.partner_90001,1,PD2-M-DALI/DSI-DE / weiß,92258,,14,2,52.78
scenario.supplierinfo_456,scenario.product_141576_product_template,scenario.partner_90001,1,PD2-KNX-UP weiss,92882,,14,2,51.2
scenario.supplierinfo_551,scenario.product_141662_product_template,scenario.partner_90001,1,PD3-1C-DE-Micro / weiss,92184,,14,2,31.23
scenario.supplierinfo_542,scenario.product_141654_product_template,scenario.partner_90001,1,PD4-Duo/M-FP,94084,,14,2,58.59
scenario.supplierinfo_442,scenario.product_141561_product_template,scenario.partner_90001,1,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92429,,14,2,74.1
scenario.supplierinfo_1014,scenario.product_141518_product_template,scenario.partner_90001,1,"PD9-S-DE, weiss",92905,,14,2,28.4
scenario.supplierinfo_868,scenario.product_141507_product_template,scenario.partner_90001,1,PD4-M-DUO-DIM-UP,92273,,14,2,67.17
scenario.supplierinfo_982,scenario.product_141505_product_template,scenario.partner_90001,1,"PD9-M-DIM-DE, weiss",92910,,14,2,48.84
scenario.supplierinfo_1012,scenario.product_141504_product_template,scenario.partner_90001,1,"PD9-M-DE,weiss",92900,,14,2,34.5
scenario.supplierinfo_550,scenario.product_141488_product_template,scenario.partner_90001,1,PD4-S-UP / weiss,92163,,14,2,34.09
scenario.supplierinfo_487,scenario.product_141489_product_template,scenario.partner_90001,1,PD4-Duo/M-EN,92252,,14,2,58.8
scenario.supplierinfo_1611,scenario.product_141487_product_template,scenario.partner_90001,1,PD4-M-2C-UP / weiss,92255,,14,2,51.81
scenario.supplierinfo_1649,scenario.product_141573_product_template,scenario.partner_90001,1,AP-Dose IP54 PD1N-UP,92121,,14,2,6.11
scenario.supplierinfo_996,scenario.product_141601_product_template,scenario.partner_90001,1,PD4-1C-UP,92151,,14,2,41.1
scenario.supplierinfo_992,scenario.product_141598_product_template,scenario.partner_90001,1,PD2-1C-UP,92555,,14,2,33.08
scenario.supplierinfo_537,scenario.product_141523_product_template,scenario.partner_90002,1,AL 4 Cover Opal,RR60103097725,,7,2,5.67
scenario.supplierinfo_74,scenario.product_141105_product_template,scenario.partner_90002,1,System-Glas BRÜSSEL weiss,RR 260 03 024054,,7,2,14.2
scenario.supplierinfo_75,scenario.product_141128_product_template,scenario.partner_90002,1,System-Glas BRÜSSEL schwarz,RR 260 03 023057,,7,2,14.2
scenario.supplierinfo_73,scenario.product_141137_product_template,scenario.partner_90002,1,System-Glas PARIS schwarz,RR 260 03 023019,,7,2,12.5
scenario.supplierinfo_72,scenario.product_141136_product_template,scenario.partner_90002,1,SG PARIS weiß,RR 260 03 024016,,7,2,12.5
scenario.supplierinfo_134,scenario.product_141133_product_template,scenario.partner_90002,1,"AL5 VARIO 500, schwarz",RR60100010408,,7,2,10.12
scenario.supplierinfo_85,scenario.product_141132_product_template,scenario.partner_90002,1,"AL5 VARIO 500, weiss",RR60100010422,,7,2,10.12
scenario.supplierinfo_130,scenario.product_141115_product_template,scenario.partner_90002,1,AL2 SLU-w,RK 601 00 106400,,7,2,
scenario.supplierinfo_299,scenario.product_141138_product_template,scenario.partner_90002,1,System-Glas WIEN,RR 260 03 024115,,7,2,6.5
scenario.supplierinfo_178,scenario.product_141234_product_template,scenario.partner_90002,1,Ziffernsatz für AL 4 / 130,RK 000 07 0198xx04,,7,2,
scenario.supplierinfo_98,scenario.product_141196_product_template,scenario.partner_90002,1,Grundset Funkalarm,RR60100200007,,7,2,
scenario.supplierinfo_99,scenario.product_141197_product_template,scenario.partner_90002,1,Funk-Bewegungsmelder weiss,RR60100200038,,7,2,
scenario.supplierinfo_100,scenario.product_141198_product_template,scenario.partner_90002,1,Funk-Handsender weiss,RR60100200045,,7,2,
scenario.supplierinfo_101,scenario.product_141199_product_template,scenario.partner_90002,1,Netzgerät schwarz,RR60100200106,,7,2,
scenario.supplierinfo_102,scenario.product_141200_product_template,scenario.partner_90002,1,Funk-Tür/Fensterkontakt weiss,RR60100200021,,7,2,
scenario.supplierinfo_103,scenario.product_141201_product_template,scenario.partner_90002,1,Reedkontakte weiss,RR60100200052,,7,2,
scenario.supplierinfo_104,scenario.product_141202_product_template,scenario.partner_90002,1,Pufferakku schwarz,RR60100200090,,7,2,
scenario.supplierinfo_105,scenario.product_141203_product_template,scenario.partner_90002,1,Alarm-Kennleuchte,RR60100200076,,7,2,
scenario.supplierinfo_182,scenario.product_141204_product_template,scenario.partner_90002,1,Multialarm grau,RR60100200083,,7,2,
scenario.supplierinfo_106,scenario.product_141205_product_template,scenario.partner_90002,1,Sirene schwarz,RR60100200069,,7,2,
scenario.supplierinfo_89,scenario.product_141235_product_template,scenario.partner_90002,1,HAST 500 w weiss,RK 415 00 420153,,7,2,8.6
scenario.supplierinfo_90,scenario.product_141236_product_template,scenario.partner_90002,1,HAST 500 s schwarz,RK 415 00 420108,,7,2,8.6
scenario.supplierinfo_88,scenario.product_141237_product_template,scenario.partner_90002,1,HAST 150 s schwarz,RK 900 00 420009,,7,2,6.05
scenario.supplierinfo_87,scenario.product_141238_product_template,scenario.partner_90002,1,HAST 150 w weiss,RK 900 00 420054,,7,2,6.05
scenario.supplierinfo_91,scenario.product_141239_product_template,scenario.partner_90002,1,HAST 1000 w weiss,RK 900 00 420252,,7,2,22.15
scenario.supplierinfo_92,scenario.product_141240_product_template,scenario.partner_90002,1,HAST 1000 s schwarz,RK 900 00 420207,,7,2,22.15
scenario.supplierinfo_140,scenario.product_141263_product_template,scenario.partner_90002,1,Safetylux portable Glühlampe,RB 601 00 93104,,7,2,46.65
scenario.supplierinfo_77,scenario.product_141139_product_template,scenario.partner_90002,1,SG Oslo. Blasen,RR 260 03 024078,,7,2,6.8
scenario.supplierinfo_142,scenario.product_141262_product_template,scenario.partner_90002,1,Safetylux portable Halogen,RB 601 00 93101,,7,2,64.64
scenario.supplierinfo_157,scenario.product_141312_product_template,scenario.partner_90002,1,BA 15 d,RB601015748,,7,2,
scenario.supplierinfo_158,scenario.product_141313_product_template,scenario.partner_90002,1,BA 9S,RB601015749,,7,2,
scenario.supplierinfo_159,scenario.product_141314_product_template,scenario.partner_90002,1,LM-Safetylux-H-HL,6405910 OSRAM,,7,2,
scenario.supplierinfo_160,scenario.product_141315_product_template,scenario.partner_90002,1,BA 9S,RB601015760,,7,2,
scenario.supplierinfo_167,scenario.product_141317_product_template,scenario.partner_90002,1,RC-Löschglied,RR 601 00 10 8800,,7,2,5.53
scenario.supplierinfo_252,scenario.product_141389_product_template,scenario.partner_90002,1,AL 4 Cover Opal,RR60107000001,,7,2,
scenario.supplierinfo_253,scenario.product_141390_product_template,scenario.partner_90002,1,AL 4 Cover Opal,RR60103097725,,7,2,8.2
scenario.supplierinfo_274,scenario.product_141412_product_template,scenario.partner_90002,1,SG-FL-500,RK41507000001,,7,2,1.53
scenario.supplierinfo_131,scenario.product_141288_product_template,scenario.partner_90003,1,Opal-Kristallspitze,330639,,60,2,10.8
scenario.supplierinfo_132,scenario.product_141289_product_template,scenario.partner_90003,1,Kristall-weiss,327753,,60,2,11.6
scenario.supplierinfo_133,scenario.product_141290_product_template,scenario.partner_90003,1,Kristall-schwarz,327757,,60,2,11.8
scenario.supplierinfo_177,scenario.product_141139_product_template,scenario.partner_90003,1,Kristall-Blasenglas,397350,,60,2,7.75
scenario.supplierinfo_79,scenario.product_141140_product_template,scenario.partner_90003,1,Blasenglas,314250,,60,2,
scenario.supplierinfo_78,scenario.product_141141_product_template,scenario.partner_90003,1,Kristall,303300,,60,2,
scenario.supplierinfo_70,scenario.product_141134_product_template,scenario.partner_90003,1,Kristall-weiss,924319617,,60,2,
scenario.supplierinfo_71,scenario.product_141135_product_template,scenario.partner_90003,1,Kristall-schwarz,304357,,60,2,
scenario.supplierinfo_163,scenario.product_141136_product_template,scenario.partner_90003,1,Kristall-weiß,399453,,60,2,12.5
scenario.supplierinfo_76,scenario.product_141138_product_template,scenario.partner_90003,1,Opal-glänzend,396606,,60,2,7.4
scenario.supplierinfo_164,scenario.product_141137_product_template,scenario.partner_90003,1,Kristall-schwarz,399457,,60,2,12.5
scenario.supplierinfo_467,scenario.product_141128_product_template,scenario.partner_90003,1,Kristall-schwarz,306157,,60,2,14.2
scenario.supplierinfo_165,scenario.product_141105_product_template,scenario.partner_90003,1,Kristall-weiss,306153,,60,2,14.2
scenario.supplierinfo_179,scenario.product_141213_product_template,scenario.partner_90029,1,300T3Q/P117mm-230V/300W/R7s,494382,,7,2,4.5
scenario.supplierinfo_180,scenario.product_141214_product_template,scenario.partner_90029,1,Halogenlampe Plusline 500T3Q/P117mm-230V/500W/R7s,494399,,7,2,3.4
scenario.supplierinfo_276,scenario.product_141310_product_template,scenario.partner_90029,1,1000T3Q/P189mm,494344,,7,2,12.7
scenario.supplierinfo_108,scenario.product_141273_product_template,scenario.partner_90029,1,150T3Q/78mm-230V/150W/R7s,58348,,7,2,4.5
scenario.supplierinfo_11,scenario.product_141259_product_template,scenario.partner_90029,1,PLC18/840/4P-G24q-2,927905608453,,7,2,6.2
scenario.supplierinfo_13,scenario.product_141260_product_template,scenario.partner_90029,1,PLC26/840/4P-G24q-3,623362,,7,2,6.9
scenario.supplierinfo_12,scenario.product_141261_product_template,scenario.partner_90029,1,PLC18/830/4P-G24q-2,927905608353,,7,2,6.2
scenario.supplierinfo_241,scenario.product_141379_product_template,scenario.partner_90029,1,PLC26/830/4P - G24q-2,927906008353,,7,2,6.9
scenario.supplierinfo_35,scenario.product_141264_product_template,scenario.partner_90110,1,AKAI Mono-Video,VS-G 267,,7,2,
scenario.supplierinfo_243,scenario.product_141380_product_template,scenario.partner_90160,1,Unterp.-Modul mit erw. Programmierung,LCN - UPP,,7,2,91.2
scenario.supplierinfo_493,scenario.product_141398_product_template,scenario.partner_90160,1,"Lichtleiter-Kunststoffkabel, 2 Adern","LCN-LK, 1m",,7,2,2.2
scenario.supplierinfo_256,scenario.product_141395_product_template,scenario.partner_90160,1,"Relais 2-fach, 8A Unterputz für LCN-UPP",LCN - R2U,,7,2,17.9
scenario.supplierinfo_263,scenario.product_141403_product_template,scenario.partner_90160,1,Windows Konfigurationsprogramm als Update,LCN - PRO UPD,,7,2,135
scenario.supplierinfo_266,scenario.product_141405_product_template,scenario.partner_90160,1,Bewegungsmelder zum Anschluss an den I-Port,LCN - BMI,,7,2,31.2
scenario.supplierinfo_267,scenario.product_141406_product_template,scenario.partner_90160,1,"Relais 1-fach, 16A Unterputz für LCN-UPP",LCN - R1U,,7,2,15
scenario.supplierinfo_188,scenario.product_141328_product_template,scenario.partner_90160,1,Tableauinterface für 12 Lämpchen und 8 Tasten,LCN - DI12,,7,2,130.2
scenario.supplierinfo_189,scenario.product_141329_product_template,scenario.partner_90160,1,Schalt u. Dimmmodul mit erw. Programmierung,LCN - HU,,7,2,136.8
scenario.supplierinfo_190,scenario.product_141330_product_template,scenario.partner_90160,1,Leistungschalt- u. Dimmmodul für 2x2KW,LCN - LD,,7,2,260.4
scenario.supplierinfo_191,scenario.product_141331_product_template,scenario.partner_90160,1,Schalt u. Dimmmodul für Hutschiene,LCN - SH,,7,2,91.5
scenario.supplierinfo_193,scenario.product_141332_product_template,scenario.partner_90160,1,Infrarot-Empfänger,LCN - RR,,7,2,12.3
scenario.supplierinfo_194,scenario.product_141333_product_template,scenario.partner_90160,1,Infrarot-Handsender mit 4 Tasten,LCN - RT,,7,2,24.3
scenario.supplierinfo_195,scenario.product_141334_product_template,scenario.partner_90160,1,Hochleistungs-Fernsteuersender mit 16 Tasten,LCN - RT16,,7,2,213
scenario.supplierinfo_196,scenario.product_141335_product_template,scenario.partner_90160,1,Trennverstärker 230V,LCN - IS,,7,2,60.3
scenario.supplierinfo_197,scenario.product_141336_product_template,scenario.partner_90160,1,Lichtleiterkoppler für Glasfaserkabel,LCN - LLG,,7,2,241.8
scenario.supplierinfo_198,scenario.product_141337_product_template,scenario.partner_90160,1,Lichtleiterkoppler für Kunstoffkabel,LCN - LLK,,7,2,67.2
scenario.supplierinfo_199,scenario.product_141338_product_template,scenario.partner_90160,1,Koppler von LCN-Bus und PC (RS232),LCN - PC,,7,2,120.3
scenario.supplierinfo_200,scenario.product_141339_product_template,scenario.partner_90160,1,Segmentkoppler für Grossanlagen,LCN - SK,,7,2,304.5
scenario.supplierinfo_201,scenario.product_141340_product_template,scenario.partner_90160,1,Universal Analog-Digital Wandler (10Bit),LCN - AD1,,7,2,48.6
scenario.supplierinfo_202,scenario.product_141341_product_template,scenario.partner_90160,1,Ansteuerung dig. EVGs DSI/DALI (für LCN-UPP/UPS),LCN - DSI,,7,2,29.4
scenario.supplierinfo_203,scenario.product_141342_product_template,scenario.partner_90160,1,"Binäreingang 8x230V, optisch entkoppelt",LCN - B8H,,7,2,46.8
scenario.supplierinfo_204,scenario.product_141343_product_template,scenario.partner_90160,1,Binäreingang 8x10-30V ( inkl. Abfragespannung),LCN - B8L,,7,2,48.6
scenario.supplierinfo_205,scenario.product_141344_product_template,scenario.partner_90160,1,Stromsensor mit 4 Eingängen bis 16 A belastbar,LCN - BS4,,7,2,43.8
scenario.supplierinfo_206,scenario.product_141345_product_template,scenario.partner_90160,1,Reaismodul mit 8 Umschaltern 16A incl. Versorgung,LCN - R8H,,7,2,90.9
scenario.supplierinfo_209,scenario.product_141348_product_template,scenario.partner_90160,1,Umsetzer 4x 230V f. d. Hutschiene,LCN - TU4H,,7,2,21
scenario.supplierinfo_210,scenario.product_141349_product_template,scenario.partner_90160,1,Umsetzr für 4x15V f. d. Hutschiene,LCN - TU4HL,,7,2,22.2
scenario.supplierinfo_211,scenario.product_141350_product_template,scenario.partner_90160,1,Umsetzer für die UP-Dose,LCN - TU4R,,7,2,16.2
scenario.supplierinfo_214,scenario.product_141353_product_template,scenario.partner_90160,1,Binäreingang 3-fach zum Anschluss an den I-Port,LCN - B3I,,7,2,15
scenario.supplierinfo_215,scenario.product_141354_product_template,scenario.partner_90160,1,Windsensor mit Montagematerial,LCN - IW,,7,2,36.6
